id;version;lst_id;entry_id;lang_id;name;description;maintainable;is_default;line
1;0;100;3068;de;EPSG 3068: DHDN / Soldner Berlin;NULL;0;N;0
2;0;100;3068;en;EPSG 3068: DHDN / Soldner Berlin;NULL;0;N;0
3;0;100;4178;de;EPSG 4178: Pulkovo 1942(83) / geographisch;NULL;0;N;0
4;0;100;4178;en;EPSG 4178: Pulkovo 1942(83) / geographisch;NULL;0;N;0
5;0;100;4230;de;EPSG 4230: ED50 / geographisch;NULL;0;N;0
6;0;100;4230;en;EPSG 4230: ED50 / geographisch;NULL;0;N;0
7;0;100;4258;de;EPSG 4258: ETRS89 / geographisch;NULL;0;N;0
8;0;100;4258;en;EPSG 4258: ETRS89 / geographisch;NULL;0;N;0
9;0;100;4284;de;EPSG 4284: Pulkovo 1942 / geographisch;NULL;0;N;0
10;0;100;4284;en;EPSG 4284: Pulkovo 1942 / geographisch;NULL;0;N;0
11;0;100;4314;de;EPSG 4314: DHDN / geographisch;NULL;0;N;0
12;0;100;4314;en;EPSG 4314: DHDN / geographisch;NULL;0;N;0
13;0;100;4326;de;EPSG 4326: WGS 84 / geographisch;NULL;0;N;0
14;0;100;4326;en;EPSG 4326: WGS 84 / geographisch;NULL;0;N;0
15;0;100;23031;de;EPSG 23031: ED50 / UTM Zone 31N;NULL;0;N;0
16;0;100;23031;en;EPSG 23031: ED50 / UTM Zone 31N;NULL;0;N;0
17;0;100;23032;de;EPSG 23032: ED50 / UTM Zone 32N;NULL;0;N;0
18;0;100;23032;en;EPSG 23032: ED50 / UTM Zone 32N;NULL;0;N;0
19;0;100;23033;de;EPSG 23033: ED50 / UTM Zone 33N;NULL;0;N;0
20;0;100;23033;en;EPSG 23033: ED50 / UTM Zone 33N;NULL;0;N;0
21;0;100;32631;de;EPSG 32631: WGS 84 / UTM Zone 31N;NULL;0;N;0
22;0;100;32631;en;EPSG 32631: WGS 84 / UTM Zone 31N;NULL;0;N;0
23;0;100;32632;de;EPSG 32632: WGS 84 / UTM Zone 32N;NULL;0;N;0
24;0;100;32632;en;EPSG 32632: WGS 84 / UTM Zone 32N;NULL;0;N;0
25;0;100;32633;de;EPSG 32633: WGS 84 / UTM Zone 33N;NULL;0;N;0
26;0;100;32633;en;EPSG 32633: WGS 84 / UTM Zone 33N;NULL;0;N;0
27;0;100;25831;de;EPSG 25831: ETRS89 / UTM Zone 31N;NULL;0;N;0
28;0;100;25831;en;EPSG 25831: ETRS89 / UTM Zone 31N;NULL;0;N;0
29;0;100;25832;de;EPSG 25832: ETRS89 / UTM Zone 32N;NULL;0;N;0
30;0;100;25832;en;EPSG 25832: ETRS89 / UTM Zone 32N;NULL;0;N;0
31;0;100;25833;de;EPSG 25833: ETRS89 / UTM Zone 33N;NULL;0;N;0
32;0;100;25833;en;EPSG 25833: ETRS89 / UTM Zone 33N;NULL;0;N;0
33;0;100;25834;de;EPSG 25834: ETRS89 / UTM Zone 34N;NULL;0;N;0
34;0;100;25834;en;EPSG 25834: ETRS89 / UTM Zone 34N;NULL;0;N;0
35;0;100;28462;de;EPSG 28462: Pulkovo 1942 / Gauss-Krüger 2N;NULL;0;N;0
36;0;100;28462;en;EPSG 28462: Pulkovo 1942 / Gauss-Krüger 2N;NULL;0;N;0
37;0;100;28463;de;EPSG 28463: Pulkovo 1942 / Gauss-Krüger 3N;NULL;0;N;0
38;0;100;28463;en;EPSG 28463: Pulkovo 1942 / Gauss-Krüger 3N;NULL;0;N;0
